FECHA,HORA,LVI,TLA,XAL,MER,PED,CES,NET,TLI,VIF,TAH,SUR,EAC,HAN,PLA,SAG,TAX,IZT
27/03/08,3,58,42,71,68,28,38,-9999,-9999,-9999,42,40,38,-9999,24,-9999,-9999,65
27/03/08,4,67,44,82,59,33,38,-9999,-9999,-9999,56,42,30,-9999,23,-9999,-9999,67
27/03/08,5,59,31,105,68,34,54,-9999,-9999,-9999,35,51,34,-9999,26,-9999,40,85
27/03/08,6,57,42,140,77,35,64,-9999,-9999,-9999,72,47,47,-9999,37,-9999,42,96
27/03/08,7,96,73,201,147,37,75,-9999,-9999,-9999,64,49,86,-9999,47,-9999,51,92
27/03/08,8,107,108,233,98,49,103,-9999,-9999,-9999,68,73,165,-9999,73,-9999,71,98
27/03/08,9,95,140,195,108,64,100,-9999,-9999,-9999,93,77,91,-9999,75,-9999,67,87
27/03/08,10,119,103,136,95,79,81,-9999,-9999,-9999,52,70,95,-9999,74,-9999,69,111
27/03/08,11,90,82,101,111,78,75,-9999,-9999,-9999,-9999,76,76,-9999,83,-9999,82,116
27/03/08,12,60,45,106,52,47,50,-9999,-9999,-9999,-9999,40,48,-9999,44,-9999,50,80
27/03/08,13,61,37,89,63,44,53,-9999,-9999,-9999,91,25,41,-9999,43,-9999,45,47
27/03/08,14,72,65,80,66,52,44,-9999,-9999,-9999,99,50,-9999,-9999,55,-9999,48,60
27/03/08,15,62,60,83,69,62,64,-9999,-9999,-9999,-9999,51,-9999,-9999,48,-9999,59,90
27/03/08,16,49,62,114,68,66,65,-9999,-9999,-9999,-9999,63,90,-9999,59,-9999,66,98
27/03/08,17,61,89,145,65,69,66,-9999,-9999,-9999,94,69,131,-9999,62,-9999,72,93
27/03/08,18,107,77,160,91,87,75,-9999,-9999,-9999,81,66,164,-9999,76,-9999,77,104
27/03/08,19,73,81,141,104,93,139,-9999,-9999,-9999,122,129,115,-9999,91,-9999,95,126
27/03/08,20,160,89,201,126,76,106,-9999,-9999,-9999,99,124,105,-9999,101,-9999,82,144
27/03/08,21,145,176,164,113,48,104,-9999,-9999,-9999,87,102,85,-9999,58,-9999,89,153
27/03/08,22,157,129,113,135,53,106,-9999,-9999,-9999,73,69,141,-9999,48,-9999,79,155
27/03/08,23,147,112,111,100,63,91,-9999,-9999,-9999,80,73,87,-9999,61,-9999,69,151
27/03/08,24,121,94,134,81,62,79,-9999,-9999,-9999,86,64,77,-9999,55,-9999,69,134
28/03/08,1,91,64,114,85,50,74,-9999,-9999,-9999,82,67,72,-9999,38,-9999,64,127
28/03/08,2,67,72,98,62,44,58,-9999,-9999,-9999,51,76,71,-9999,27,-9999,55,100
28/03/08,3,75,59,103,60,40,64,-9999,-9999,-9999,45,64,71,-9999,30,-9999,54,70
28/03/08,4,66,56,86,63,38,64,-9999,-9999,-9999,56,50,64,-9999,33,-9999,54,68
28/03/08,5,69,52,133,63,41,61,-9999,-9999,-9999,69,50,55,-9999,35,-9999,52,93
28/03/08,6,100,55,123,73,40,60,-9999,-9999,-9999,64,57,62,-9999,43,-9999,57,100
28/03/08,7,120,73,215,91,47,76,-9999,-9999,-9999,75,66,100,-9999,58,-9999,63,111
28/03/08,8,139,105,277,109,58,112,-9999,-9999,-9999,103,82,164,-9999,71,-9999,74,103
28/03/08,9,140,119,188,120,76,107,-9999,-9999,-9999,102,85,101,-9999,66,-9999,79,104
28/03/08,10,136,120,159,134,66,102,-9999,-9999,-9999,90,-9999,90,-9999,75,-9999,121,164
28/03/08,11,-9999,78,99,69,59,93,-9999,-9999,-9999,-9999,-9999,74,-9999,54,-9999,-9999,189
28/03/08,12,-9999,79,113,50,60,67,-9999,-9999,-9999,61,-9999,77,-9999,54,-9999,-9999,67
28/03/08,13,-9999,70,88,66,65,73,-9999,-9999,-9999,96,99,62,-9999,51,-9999,71,59
28/03/08,14,-9999,31,69,77,58,74,-9999,-9999,-9999,109,86,56,-9999,47,-9999,67,87
28/03/08,15,72,68,106,54,67,62,-9999,-9999,-9999,143,70,18,-9999,58,-9999,60,97
28/03/08,16,69,64,63,48,84,82,-9999,-9999,-9999,147,64,63,-9999,13,-9999,75,81
28/03/08,17,99,59,214,107,92,168,-9999,-9999,-9999,100,101,85,-9999,111,-9999,94,112
28/03/08,18,99,112,111,70,82,125,-9999,-9999,-9999,79,74,131,-9999,39,-9999,52,120
28/03/08,19,67,127,104,80,77,74,-9999,-9999,-9999,75,103,114,-9999,193,-9999,69,87
28/03/08,20,141,100,214,138,104,44,-9999,-9999,-9999,44,121,142,-9999,127,-9999,-9999,91
28/03/08,21,76,99,61,105,141,103,-9999,-9999,-9999,32,145,83,-9999,89,-9999,-9999,124
28/03/08,22,63,76,64,67,43,93,-9999,-9999,-9999,86,56,86,-9999,43,-9999,56,97
28/03/08,23,67,58,94,67,41,74,-9999,-9999,-9999,69,57,40,-9999,48,-9999,53,76
28/03/08,24,73,37,71,59,36,45,-9999,-9999,-9999,50,46,32,-9999,40,-9999,43,78
29/03/08,1,52,33,115,45,32,39,-9999,-9999,-9999,37,47,39,-9999,38,-9999,40,80
29/03/08,2,50,45,109,45,41,38,-9999,-9999,-9999,57,49,48,-9999,36,-9999,42,72
29/03/08,3,67,82,99,50,44,58,-9999,-9999,-9999,50,60,46,-9999,66,-9999,46,74
29/03/08,4,72,45,95,67,48,58,-9999,-9999,-9999,57,24,52,-9999,56,-9999,56,84
29/03/08,5,61,50,92,63,40,56,-9999,-9999,-9999,61,53,45,-9999,32,-9999,55,93
29/03/08,6,84,58,126,59,37,65,-9999,-9999,-9999,62,53,49,-9999,39,-9999,58,105
29/03/08,7,103,62,147,69,41,70,-9999,-9999,-9999,77,62,60,-9999,44,-9999,69,131
29/03/08,8,108,75,187,122,61,107,-9999,-9999,-9999,124,80,109,-9999,63,-9999,73,140
29/03/08,9,99,90,173,88,74,108,-9999,-9999,-9999,96,90,88,-9999,65,-9999,86,141
29/03/08,10,99,96,153,92,84,100,-9999,-9999,-9999,95,102,98,-9999,68,-9999,112,127
29/03/08,11,91,87,111,88,70,102,-9999,-9999,-9999,82,95,65,-9999,73,-9999,91,102
29/03/08,12,72,59,77,75,80,98,-9999,-9999,-9999,68,93,62,-9999,78,-9999,78,106
29/03/08,13,60,61,47,66,62,47,-9999,-9999,-9999,66,71,80,-9999,67,-9999,47,93
29/03/08,14,66,43,49,66,73,76,-9999,-9999,-9999,102,-9999,65,-9999,52,-9999,67,85
29/03/08,15,73,-9999,69,86,69,106,-9999,-9999,-9999,154,-9999,104,-9999,64,-9999,85,124
29/03/08,16,83,-9999,111,83,106,71,-9999,-9999,-9999,128,73,119,-9999,66,-9999,58,130
29/03/08,17,84,83,236,70,18,79,-9999,-9999,-9999,127,61,90,-9999,45,-9999,55,103
29/03/08,18,158,110,124,104,72,81,-9999,-9999,-9999,85,-9999,158,-9999,184,-9999,74,89
29/03/08,19,121,199,129,128,-9999,-9999,-9999,-9999,-9999,-9999,-9999,139,-9999,34,-9999,-9999,148
29/03/08,20,59,132,115,30,32,-9999,-9999,-9999,-9999,-9999,-9999,19,-9999,85,-9999,-9999,90
29/03/08,21,65,84,61,63,27,-9999,-9999,-9999,-9999,-9999,-9999,70,-9999,36,-9999,-9999,87
29/03/08,22,57,28,83,43,39,-9999,-9999,-9999,-9999,-9999,56,102,-9999,47,-9999,53,78
29/03/08,23,82,60,69,64,70,87,-9999,-9999,-9999,85,76,35,-9999,40,-9999,82,87
29/03/08,24,72,55,-9999,76,35,49,-9999,-9999,-9999,59,61,45,-9999,50,-9999,65,113
30/03/08,1,49,55,-9999,63,33,43,-9999,-9999,-9999,47,58,43,-9999,32,-9999,48,128
30/03/08,2,60,41,71,64,37,32,-9999,-9999,-9999,41,51,49,-9999,38,-9999,47,119
30/03/08,3,69,49,91,62,36,70,-9999,-9999,-9999,46,61,45,-9999,29,-9999,49,104
30/03/08,4,65,29,64,46,31,56,-9999,-9999,-9999,50,64,48,-9999,37,-9999,58,86
30/03/08,5,71,55,91,67,44,61,-9999,-9999,-9999,61,70,28,-9999,40,-9999,61,106
30/03/08,6,69,54,97,69,40,58,-9999,-9999,-9999,37,64,39,-9999,30,-9999,61,101
30/03/08,7,79,54,103,76,39,84,-9999,-9999,-9999,51,71,46,-9999,46,-9999,64,109
30/03/08,8,99,52,145,86,31,73,-9999,-9999,-9999,81,69,64,-9999,52,-9999,63,118
30/03/08,9,105,98,103,113,67,94,-9999,-9999,-9999,83,73,75,-9999,71,-9999,72,119
30/03/08,10,107,94,56,107,78,101,-9999,-9999,-9999,94,84,93,-9999,80,-9999,101,154
30/03/08,11,87,104,52,158,53,78,-9999,-9999,-9999,60,62,86,-9999,42,-9999,92,146
30/03/08,12,65,98,36,55,-9999,52,-9999,-9999,-9999,38,62,89,-9999,42,-9999,59,123
30/03/08,13,39,16,27,36,45,24,-9999,-9999,-9999,33,53,39,-9999,36,-9999,41,58
30/03/08,14,37,36,18,37,42,40,-9999,-9999,-9999,54,61,6,-9999,27,-9999,36,41
30/03/08,15,32,15,29,36,13,36,-9999,-9999,-9999,107,27,23,-9999,4,-9999,44,53
30/03/08,16,48,54,20,42,29,119,-9999,-9999,-9999,105,75,29,-9999,38,-9999,50,60
30/03/08,17,78,49,58,106,58,72,-9999,-9999,-9999,55,66,57,-9999,49,-9999,78,94
30/03/08,18,76,79,136,84,67,66,-9999,-9999,-9999,61,57,100,-9999,75,-9999,51,93
30/03/08,19,62,76,71,69,68,47,-9999,-9999,-9999,60,66,67,-9999,56,-9999,68,93
30/03/08,20,93,138,152,77,65,106,-9999,-9999,-9999,86,94,62,-9999,46,-9999,83,90
30/03/08,21,151,94,82,85,80,84,-9999,-9999,-9999,61,77,74,-9999,74,-9999,74,134
30/03/08,22,113,63,45,74,66,75,-9999,-9999,-9999,60,63,74,-9999,63,-9999,56,134
30/03/08,23,72,57,42,50,39,61,-9999,-9999,-9999,62,71,71,-9999,33,-9999,47,108
30/03/08,24,65,52,82,48,45,26,-9999,-9999,-9999,19,45,63,-9999,29,-9999,39,92
31/03/08,1,58,65,95,57,43,50,-9999,-9999,-9999,37,39,49,-9999,27,-9999,29,82
31/03/08,2,68,57,71,58,43,38,-9999,-9999,-9999,49,40,48,-9999,23,-9999,35,72
31/03/08,3,77,20,40,67,28,38,-9999,-9999,-9999,48,42,29,-9999,20,-9999,38,69
31/03/08,4,62,25,60,43,31,42,-9999,-9999,-9999,51,40,31,-9999,22,-9999,35,78
31/03/08,5,35,30,65,25,33,46,-9999,-9999,-9999,45,42,38,-9999,27,-9999,42,74
31/03/08,6,51,52,102,36,37,55,-9999,-9999,-9999,51,47,45,-9999,42,-9999,51,71
31/03/08,7,57,66,148,80,37,66,-9999,-9999,-9999,82,55,79,-9999,60,-9999,57,85
31/03/08,8,94,114,150,99,53,88,-9999,-9999,-9999,102,79,126,-9999,78,-9999,59,97
31/03/08,9,102,108,150,112,68,103,-9999,-9999,-9999,83,71,51,-9999,123,-9999,89,120
31/03/08,10,105,126,-9999,101,55,95,-9999,-9999,-9999,71,68,71,-9999,58,-9999,90,153
31/03/08,11,99,42,52,97,51,68,-9999,-9999,-9999,43,55,63,-9999,52,-9999,76,138
31/03/08,12,79,31,22,63,49,74,-9999,-9999,-9999,72,53,30,-9999,30,-9999,67,122
31/03/08,13,25,-9999,26,21,38,8,-9999,-9999,-9999,45,30,23,-9999,34,-9999,26,55
31/03/08,14,40,30,64,33,43,27,-9999,-9999,-9999,55,39,24,-9999,-9999,-9999,32,45
31/03/08,15,49,40,70,46,44,28,-9999,-9999,-9999,8,38,47,-9999,-9999,-9999,41,55
31/03/08,16,65,46,91,62,53,20,-9999,-9999,-9999,54,43,56,-9999,-9999,-9999,44,65
31/03/08,17,56,80,119,52,56,64,-9999,-9999,-9999,145,58,88,-9999,-9999,-9999,62,69
31/03/08,18,51,63,100,61,82,159,-9999,-9999,-9999,145,101,78,-9999,55,-9999,96,76
31/03/08,19,51,82,106,88,89,116,-9999,-9999,-9999,75,91,101,-9999,100,-9999,90,98
31/03/08,20,128,-9999,302,127,80,102,-9999,-9999,-9999,71,106,-9999,-9999,91,-9999,82,121
31/03/08,21,114,223,74,87,78,106,-9999,-9999,-9999,79,139,-9999,-9999,87,-9999,70,133
31/03/08,22,112,73,64,101,69,101,-9999,-9999,-9999,85,119,81,-9999,71,-9999,77,144
31/03/08,23,89,35,98,78,76,97,-9999,-9999,-9999,71,73,59,-9999,64,-9999,76,152
31/03/08,24,63,62,94,64,61,75,-9999,-9999,-9999,68,73,72,-9999,59,-9999,56,132
1/04/08,1,64,44,73,52,41,62,-9999,-9999,-9999,76,62,74,-9999,54,-9999,-9999,117
1/04/08,2,69,27,93,39,37,-9999,-9999,-9999,-9999,56,61,58,-9999,43,-9999,-9999,90
1/04/08,3,42,76,120,41,37,67,-9999,-9999,-9999,48,46,73,-9999,38,-9999,51,71
1/04/08,4,54,55,55,47,36,58,-9999,-9999,-9999,59,58,63,-9999,46,-9999,54,82
1/04/08,5,90,66,98,47,40,63,-9999,-9999,-9999,55,70,59,-9999,41,-9999,58,119
1/04/08,6,89,67,119,111,46,54,-9999,-9999,-9999,50,70,62,-9999,49,-9999,68,130
1/04/08,7,114,99,190,166,59,77,-9999,-9999,-9999,53,72,93,-9999,62,-9999,77,110
1/04/08,8,138,160,260,173,94,80,-9999,-9999,-9999,80,82,167,-9999,83,-9999,90,146
1/04/08,9,151,115,190,131,69,-9999,-9999,-9999,-9999,104,75,98,-9999,92,-9999,-9999,185
1/04/08,10,146,89,164,153,83,-9999,-9999,-9999,-9999,100,82,84,-9999,96,-9999,108,177
1/04/08,11,113,97,126,132,85,110,-9999,-9999,-9999,56,86,89,-9999,83,-9999,124,175
1/04/08,12,47,56,46,70,39,33,-9999,-9999,-9999,75,51,28,-9999,32,-9999,74,116
1/04/08,13,30,51,57,22,41,68,-9999,-9999,-9999,84,51,60,-9999,31,-9999,66,66
1/04/08,14,41,24,98,55,49,50,-9999,-9999,-9999,70,53,60,-9999,39,-9999,59,58
1/04/08,15,49,62,72,55,51,39,-9999,-9999,-9999,105,54,42,-9999,40,-9999,44,61
1/04/08,16,44,51,83,50,57,47,-9999,-9999,-9999,110,51,85,-9999,50,-9999,53,67
1/04/08,17,59,48,89,64,59,100,-9999,-9999,-9999,94,66,76,-9999,57,-9999,86,70
1/04/08,18,78,98,137,108,72,168,-9999,-9999,-9999,113,137,124,-9999,60,-9999,103,106
1/04/08,19,125,132,264,118,99,114,-9999,-9999,-9999,80,81,164,-9999,111,-9999,76,130
1/04/08,20,73,90,26,68,78,83,-9999,-9999,-9999,52,88,-9999,-9999,92,-9999,71,125
1/04/08,21,66,74,97,11,67,81,-9999,-9999,-9999,58,96,-9999,-9999,54,-9999,87,107
1/04/08,22,39,43,29,88,37,78,-9999,-9999,-9999,84,30,71,-9999,2,-9999,69,110
1/04/08,23,48,87,58,67,55,33,-9999,-9999,-9999,68,87,65,-9999,38,-9999,47,106
1/04/08,24,64,64,83,60,32,94,-9999,-9999,-9999,38,28,52,-9999,63,-9999,48,97
2/04/08,1,53,53,92,55,19,3,-9999,-9999,-9999,19,13,66,-9999,34,-9999,47,95
2/04/08,2,53,46,93,53,17,44,-9999,-9999,-9999,8,27,57,-9999,22,-9999,19,65
2/04/08,3,56,38,80,49,4,41,-9999,-9999,-9999,30,2,51,-9999,25,-9999,25,61
2/04/08,4,62,37,128,50,44,40,-9999,-9999,-9999,35,26,53,-9999,32,-9999,33,99
2/04/08,5,68,46,83,66,10,55,-9999,-9999,-9999,53,19,52,-9999,25,-9999,46,113
2/04/08,6,65,59,115,80,9,54,-9999,-9999,-9999,34,37,43,-9999,20,-9999,53,119
2/04/08,7,90,92,191,114,30,82,-9999,-9999,-9999,76,58,99,-9999,52,-9999,100,144
2/04/08,8,126,120,265,105,62,101,-9999,-9999,-9999,96,98,133,-9999,61,-9999,139,170
2/04/08,9,120,122,156,112,73,83,-9999,-9999,-9999,-9999,106,41,-9999,74,-9999,129,124
2/04/08,10,114,103,123,123,90,94,-9999,-9999,-9999,-9999,95,69,-9999,77,-9999,114,135
2/04/08,11,69,-9999,-9999,57,66,35,-9999,-9999,-9999,-9999,66,89,-9999,56,-9999,103,107
2/04/08,12,19,5,-9999,14,3,23,-9999,-9999,-9999,-9999,17,-9999,-9999,4,-9999,35,45
2/04/08,13,28,41,84,25,27,37,-9999,-9999,-9999,-9999,27,24,-9999,12,-9999,64,24
2/04/08,14,49,72,84,51,33,57,-9999,-9999,-9999,111,43,-9999,-9999,44,-9999,70,44
2/04/08,15,48,-9999,53,66,54,55,-9999,-9999,-9999,108,60,75,-9999,64,-9999,98,61
2/04/08,16,44,-9999,99,55,51,86,-9999,-9999,-9999,106,49,83,-9999,50,-9999,104,72
2/04/08,17,-9999,55,165,86,59,106,-9999,-9999,-9999,120,70,73,-9999,95,-9999,123,67
2/04/08,18,-9999,143,136,112,99,107,-9999,-9999,-9999,208,94,191,-9999,85,-9999,91,106
2/04/08,19,92,89,196,104,79,101,-9999,-9999,-9999,50,81,111,-9999,68,-9999,85,112
2/04/08,20,99,11,136,74,58,83,-9999,-9999,-9999,-9999,67,22,-9999,59,-9999,72,99
2/04/08,21,94,156,117,72,55,86,-9999,-9999,-9999,29,93,165,-9999,44,-9999,68,103
2/04/08,22,69,126,124,62,50,78,-9999,-9999,-9999,77,93,93,-9999,46,-9999,74,118
2/04/08,23,155,91,155,62,52,74,-9999,-9999,-9999,63,83,121,-9999,87,-9999,75,132
2/04/08,24,129,124,136,86,53,73,-9999,-9999,-9999,84,86,50,-9999,67,-9999,72,103
3/04/08,1,77,72,115,110,27,90,-9999,-9999,-9999,74,76,45,-9999,36,-9999,97,103
3/04/08,2,71,86,123,74,32,100,-9999,-9999,-9999,83,54,43,-9999,47,-9999,72,100
3/04/08,3,74,73,111,75,29,89,-9999,-9999,-9999,83,83,55,-9999,34,-9999,88,96
3/04/08,4,66,36,92,69,31,8,-9999,-9999,-9999,69,73,37,-9999,23,-9999,77,130
3/04/08,5,73,35,78,56,11,29,-9999,-9999,-9999,63,58,43,-9999,34,-9999,53,106
3/04/08,6,63,62,114,48,26,41,-9999,-9999,-9999,59,59,50,-9999,40,-9999,23,88
3/04/08,7,61,71,112,25,37,85,-9999,-9999,-9999,75,44,83,-9999,57,-9999,53,69
3/04/08,8,85,104,103,74,77,70,-9999,-9999,-9999,96,77,168,-9999,71,-9999,109,90
3/04/08,9,96,86,79,87,80,67,-9999,-9999,-9999,77,85,124,-9999,80,-9999,75,93
3/04/08,10,80,75,-9999,150,58,64,-9999,-9999,-9999,71,68,66,-9999,75,-9999,63,108
3/04/08,11,64,64,-9999,69,67,72,-9999,-9999,-9999,23,51,64,-9999,68,-9999,69,101
3/04/08,12,40,43,114,54,65,25,-9999,-9999,-9999,47,46,36,-9999,50,-9999,65,91
3/04/08,13,56,17,81,58,36,45,-9999,-9999,-9999,-9999,35,34,-9999,12,-9999,56,70
3/04/08,14,37,-9999,64,28,18,38,-9999,-9999,-9999,-9999,16,34,-9999,23,-9999,45,104
3/04/08,15,29,27,99,16,48,38,-9999,-9999,-9999,-9999,50,16,-9999,45,-9999,41,43
3/04/08,16,62,49,88,53,41,48,-9999,-9999,-9999,-9999,37,46,-9999,24,-9999,66,38
3/04/08,17,47,39,91,49,48,41,-9999,-9999,-9999,97,46,59,-9999,37,-9999,56,50
3/04/08,18,41,40,94,52,48,44,-9999,-9999,-9999,81,50,82,-9999,40,-9999,62,67
3/04/08,19,68,88,101,103,55,167,-9999,-9999,-9999,137,108,106,-9999,53,-9999,104,94
3/04/08,20,179,206,224,148,98,118,-9999,-9999,-9999,131,117,196,-9999,120,-9999,98,165
3/04/08,21,137,240,137,90,83,116,-9999,-9999,-9999,111,111,191,-9999,84,-9999,92,128
3/04/08,22,173,142,92,109,62,90,-9999,-9999,-9999,100,105,164,-9999,65,-9999,74,150
3/04/08,23,199,98,107,101,51,88,-9999,-9999,-9999,104,108,113,-9999,66,-9999,-9999,162
3/04/08,24,139,109,136,86,55,82,-9999,-9999,-9999,96,70,87,-9999,-9999,-9999,61,129
4/04/08,1,95,99,100,83,53,84,-9999,-9999,-9999,92,56,68,-9999,-9999,-9999,61,103
4/04/08,2,82,79,100,62,37,57,-9999,-9999,-9999,76,65,65,-9999,-9999,-9999,63,94
4/04/08,3,77,55,85,53,31,56,-9999,-9999,-9999,69,58,55,-9999,35,-9999,51,90
4/04/08,4,62,60,91,56,36,58,-9999,-9999,-9999,65,57,56,-9999,31,-9999,63,82
4/04/08,5,81,63,94,60,30,59,-9999,-9999,-9999,72,59,60,-9999,34,-9999,61,91
4/04/08,6,96,78,154,77,55,64,-9999,-9999,-9999,58,61,47,-9999,47,-9999,55,95
4/04/08,7,111,70,127,134,72,78,-9999,-9999,-9999,81,66,101,-9999,63,-9999,70,102
4/04/08,8,113,94,197,124,67,89,-9999,-9999,-9999,92,84,176,-9999,85,-9999,86,111
4/04/08,9,110,131,133,85,56,94,-9999,-9999,-9999,97,75,109,-9999,58,-9999,75,128
4/04/08,10,69,54,162,71,58,-9999,-9999,-9999,-9999,54,51,99,-9999,55,-9999,-9999,126
4/04/08,11,78,63,154,63,71,-9999,-9999,-9999,-9999,71,64,46,-9999,59,-9999,101,108
4/04/08,12,46,64,165,73,65,-9999,-9999,-9999,-9999,95,61,79,-9999,54,-9999,106,83
4/04/08,13,63,33,101,56,61,67,-9999,-9999,-9999,92,70,44,-9999,56,-9999,75,75
4/04/08,14,46,42,419,49,56,62,-9999,-9999,-9999,69,55,61,-9999,51,-9999,54,72
4/04/08,15,37,45,120,50,53,79,-9999,-9999,-9999,48,54,42,-9999,53,-9999,78,66
4/04/08,16,52,58,117,48,59,74,-9999,-9999,-9999,74,57,61,-9999,48,-9999,63,72
4/04/08,17,64,64,114,65,60,78,-9999,-9999,-9999,98,59,98,-9999,51,-9999,97,81
4/04/08,18,71,70,121,72,98,103,-9999,-9999,-9999,224,145,109,-9999,59,-9999,165,110
4/04/08,19,129,87,84,177,-9999,135,-9999,-9999,-9999,114,108,102,-9999,134,-9999,102,125
4/04/08,20,176,142,187,114,-9999,120,-9999,-9999,-9999,88,74,214,-9999,88,-9999,72,125
4/04/08,21,152,79,159,91,62,121,-9999,-9999,-9999,66,105,66,-9999,71,-9999,76,128
4/04/08,22,115,84,149,63,67,118,-9999,-9999,-9999,55,87,84,-9999,59,-9999,60,112
4/04/08,23,135,135,138,134,64,92,-9999,-9999,-9999,97,72,109,-9999,76,-9999,85,130
4/04/08,24,123,133,90,70,74,96,-9999,-9999,-9999,92,79,83,-9999,73,-9999,65,150
5/04/08,1,101,140,87,78,43,71,-9999,-9999,-9999,103,76,78,-9999,48,-9999,75,132
5/04/08,2,106,38,97,120,35,59,-9999,-9999,-9999,77,68,54,-9999,52,-9999,60,117
5/04/08,3,64,141,90,59,24,70,-9999,-9999,-9999,78,79,149,-9999,50,-9999,83,107
5/04/08,4,89,97,75,89,30,77,-9999,-9999,-9999,74,46,125,-9999,51,-9999,65,102
5/04/08,5,117,81,62,129,46,76,-9999,-9999,-9999,81,52,90,-9999,106,-9999,30,106
5/04/08,6,64,54,72,87,63,66,-9999,-9999,-9999,80,87,53,-9999,65,-9999,105,123
5/04/08,7,66,46,155,65,53,83,-9999,-9999,-9999,85,67,21,-9999,70,-9999,112,105
5/04/08,8,74,75,80,67,91,110,-9999,-9999,-9999,82,81,2,-9999,70,-9999,86,93
5/04/08,9,63,71,101,55,-9999,111,-9999,-9999,-9999,-9999,79,137,-9999,50,-9999,79,77
5/04/08,10,66,44,93,54,-9999,100,-9999,-9999,-9999,111,74,80,-9999,93,-9999,73,88
5/04/08,11,104,43,137,89,70,113,-9999,-9999,-9999,74,48,50,-9999,60,-9999,67,100
5/04/08,12,94,69,151,88,67,110,-9999,-9999,-9999,34,91,89,-9999,54,-9999,76,153
5/04/08,13,102,95,83,112,96,98,-9999,-9999,-9999,165,94,117,-9999,96,-9999,97,159
5/04/08,14,110,93,94,118,84,122,-9999,-9999,-9999,279,96,124,-9999,81,-9999,76,139
5/04/08,15,114,102,118,114,82,204,-9999,-9999,-9999,203,166,95,-9999,75,-9999,126,165
5/04/08,16,284,107,366,181,84,311,-9999,-9999,-9999,275,264,102,-9999,62,-9999,156,246
5/04/08,17,199,-9999,-9999,189,167,342,-9999,-9999,-9999,262,219,163,-9999,134,-9999,220,280
5/04/08,18,158,-9999,-9999,163,102,253,-9999,-9999,-9999,277,111,202,-9999,124,-9999,123,215
5/04/08,19,103,110,147,81,139,142,-9999,-9999,-9999,157,80,126,-9999,66,-9999,90,143
5/04/08,20,62,93,92,72,47,69,-9999,-9999,-9999,65,54,104,-9999,35,-9999,48,154
5/04/08,21,44,70,92,47,43,91,-9999,-9999,-9999,55,51,69,-9999,45,-9999,35,101
5/04/08,22,46,61,-9999,50,49,78,-9999,-9999,-9999,100,42,33,-9999,41,-9999,40,100
5/04/08,23,74,30,69,47,57,57,-9999,-9999,-9999,60,42,54,-9999,32,-9999,37,91
5/04/08,24,50,35,61,37,50,56,-9999,-9999,-9999,20,37,65,-9999,34,55,25,72
6/04/08,1,43,43,45,25,42,43,-9999,-9999,-9999,56,11,5,-9999,44,47,10,72
6/04/08,2,58,21,31,31,40,42,-9999,-9999,-9999,58,32,32,-9999,35,46,20,66
6/04/08,3,41,73,54,30,30,36,-9999,-9999,-9999,54,37,68,-9999,21,39,46,48
6/04/08,4,36,49,58,57,34,31,-9999,-9999,-9999,45,46,50,-9999,31,29,54,59
6/04/08,5,39,49,76,45,29,45,-9999,-9999,-9999,49,33,53,-9999,32,42,43,67
6/04/08,6,47,46,85,53,35,40,-9999,-9999,-9999,57,46,46,-9999,29,49,43,68
6/04/08,7,90,63,95,57,24,40,-9999,-9999,-9999,64,45,57,-9999,49,71,51,84
6/04/08,8,77,81,119,77,44,86,-9999,-9999,-9999,70,54,96,-9999,60,59,47,91
6/04/08,9,54,88,80,50,58,50,-9999,-9999,-9999,-9999,73,109,-9999,40,68,53,80
6/04/08,10,36,94,36,36,53,56,-9999,-9999,-9999,23,56,57,-9999,55,16,37,80
6/04/08,11,44,28,85,33,19,27,-9999,-9999,-9999,36,13,119,-9999,34,15,-9999,62
6/04/08,12,58,45,72,41,44,31,-9999,-9999,-9999,64,31,82,-9999,53,16,27,55
6/04/08,13,40,42,38,59,50,44,-9999,-9999,-9999,80,45,52,-9999,51,57,35,54
6/04/08,14,32,42,39,43,43,52,-9999,-9999,-9999,97,41,37,-9999,-9999,27,24,69
6/04/08,15,31,43,43,58,30,82,-9999,-9999,-9999,100,45,35,-9999,23,61,44,62
6/04/08,16,44,46,59,60,103,98,-9999,-9999,-9999,127,195,47,-9999,91,50,124,58
6/04/08,17,147,34,104,239,60,93,-9999,-9999,-9999,93,69,36,-9999,88,132,65,103
6/04/08,18,81,171,103,95,72,75,-9999,-9999,-9999,67,67,156,-9999,59,160,47,94
6/04/08,19,54,94,88,78,35,60,-9999,-9999,-9999,27,41,51,-9999,35,101,24,102
6/04/08,20,46,52,54,58,48,56,-9999,-9999,-9999,38,40,62,-9999,54,77,32,72
6/04/08,21,46,71,66,49,44,50,-9999,-9999,-9999,59,49,62,-9999,63,69,46,78
6/04/08,22,52,54,73,54,55,61,-9999,-9999,-9999,54,45,45,-9999,46,69,51,95
6/04/08,23,38,47,53,48,47,56,-9999,-9999,-9999,65,37,43,-9999,49,61,28,76
6/04/08,24,34,44,51,36,47,82,-9999,-9999,-9999,64,46,49,-9999,40,43,46,70
7/04/08,1,31,50,78,47,21,38,-9999,-9999,-9999,49,53,38,-9999,29,36,40,79
7/04/08,2,28,26,60,45,33,32,-9999,-9999,-9999,57,57,28,-9999,30,32,43,74
