FECHA,HORA,VAL,SUR,TAC,EAC,LLA,LPR,LVI,SAG,AZC,TLA,XAL,MER,PED,CES,HAN,ARA,NET,TLI,ATI,VIF,TAH,LAG,PLA,UIZ,BJU,TAX,ACO,IZT,CHO
21/11/08,12,0.004,-9.999,0.001,0.006,-9.999,0.002,-9.999,0.008,0.001,0.007,0.007,0.005,-9.999,0.003,-9.999,-9.999,-9.999,0.002,0.012,-9.999,0.002,0.007,0.004,0.004,-9.999,-9.999,-9.999,0.003,-9.999
21/11/08,13,0.002,-9.999,0.001,0.004,-9.999,0.002,-9.999,0.007,0.001,0.006,0.006,0.004,0.002,0.002,-9.999,-9.999,-9.999,0.002,0.010,-9.999,0.002,0.005,0.004,0.003,-9.999,-9.999,-9.999,0.003,-9.999
21/11/08,14,0.002,-9.999,0.001,0.004,-9.999,0.001,-9.999,0.006,0.000,0.006,0.006,0.003,0.002,0.002,-9.999,-9.999,-9.999,0.002,0.007,-9.999,0.001,0.006,0.004,0.003,-9.999,-9.999,0.003,0.002,-9.999
21/11/08,15,0.001,-9.999,0.000,0.004,-9.999,0.001,-9.999,0.006,0.000,0.005,0.005,0.003,0.001,0.002,-9.999,-9.999,-9.999,0.001,0.007,-9.999,0.001,0.005,0.004,0.003,-9.999,-9.999,0.003,0.002,-9.999
21/11/08,16,0.001,-9.999,0.000,0.004,-9.999,0.000,-9.999,0.004,0.000,0.004,0.004,0.003,0.001,0.001,-9.999,-9.999,-9.999,0.001,0.006,-9.999,0.001,0.004,0.004,0.002,-9.999,-9.999,0.003,0.002,-9.999
21/11/08,17,0.000,-9.999,0.001,0.003,-9.999,0.000,-9.999,0.004,0.000,0.004,0.004,0.003,0.001,0.001,-9.999,-9.999,-9.999,0.001,0.005,-9.999,0.000,0.004,0.004,0.003,-9.999,-9.999,0.003,0.002,-9.999
21/11/08,18,0.001,-9.999,0.003,0.003,-9.999,-9.999,-9.999,0.004,0.000,0.006,0.004,0.004,0.001,0.001,-9.999,-9.999,-9.999,0.001,0.002,-9.999,0.001,0.005,0.004,0.003,-9.999,-9.999,0.003,0.002,-9.999
21/11/08,19,0.001,-9.999,0.002,0.003,-9.999,0.000,-9.999,0.003,0.000,0.006,0.004,0.005,0.001,0.001,-9.999,-9.999,-9.999,0.001,0.001,-9.999,0.001,0.005,0.004,0.003,-9.999,-9.999,0.003,0.002,-9.999
21/11/08,20,0.001,-9.999,0.002,0.003,-9.999,0.001,-9.999,0.003,0.000,0.006,0.003,0.005,0.000,0.002,-9.999,-9.999,-9.999,0.001,0.001,-9.999,0.001,0.005,0.003,0.003,-9.999,-9.999,0.002,0.003,-9.999
21/11/08,21,0.000,-9.999,0.002,0.002,-9.999,0.000,-9.999,0.002,0.000,0.007,0.003,0.004,0.000,0.001,-9.999,-9.999,-9.999,0.001,0.000,-9.999,0.001,0.004,0.004,0.003,-9.999,-9.999,0.002,0.003,-9.999
21/11/08,22,0.001,-9.999,0.000,0.002,-9.999,0.000,-9.999,0.003,0.000,0.005,0.003,0.004,0.000,0.002,-9.999,-9.999,-9.999,0.001,0.000,-9.999,0.001,0.004,0.003,0.003,-9.999,-9.999,0.002,0.003,-9.999
21/11/08,23,0.002,-9.999,0.000,0.002,-9.999,0.001,-9.999,0.002,0.000,0.004,0.003,0.005,0.000,0.002,-9.999,-9.999,-9.999,0.001,0.000,-9.999,0.001,0.004,0.003,0.004,-9.999,-9.999,0.002,0.003,-9.999
21/11/08,24,0.001,-9.999,0.000,0.002,-9.999,0.002,-9.999,0.002,0.000,0.004,0.003,0.005,0.000,0.001,-9.999,-9.999,-9.999,0.001,0.000,-9.999,0.001,0.004,0.003,0.003,-9.999,-9.999,0.002,0.003,-9.999
22/11/08,1,0.001,-9.999,0.000,0.002,-9.999,0.001,-9.999,0.002,0.000,0.003,0.003,0.005,0.000,0.001,-9.999,-9.999,-9.999,0.001,0.000,-9.999,0.001,0.003,0.003,0.004,-9.999,-9.999,0.002,0.003,-9.999
22/11/08,2,0.002,-9.999,0.000,0.002,-9.999,0.002,-9.999,0.002,0.000,0.004,0.003,0.005,0.000,0.001,-9.999,-9.999,-9.999,0.001,0.000,-9.999,0.001,0.003,0.003,0.003,-9.999,-9.999,0.001,0.002,-9.999
22/11/08,3,0.001,-9.999,0.000,0.002,-9.999,0.001,-9.999,0.001,0.000,0.004,0.003,0.005,0.000,0.001,-9.999,-9.999,-9.999,0.001,0.000,-9.999,0.001,0.003,0.003,0.003,-9.999,-9.999,0.001,0.003,-9.999
22/11/08,4,0.001,-9.999,0.001,0.002,-9.999,0.001,-9.999,0.002,0.000,0.005,0.003,0.003,0.000,0.001,-9.999,-9.999,-9.999,0.002,0.000,-9.999,0.001,0.002,0.003,0.004,-9.999,-9.999,-9.999,0.004,-9.999
22/11/08,5,0.001,-9.999,0.001,0.002,-9.999,0.001,-9.999,0.002,0.000,0.005,0.003,0.004,0.000,0.002,-9.999,-9.999,-9.999,0.005,0.000,-9.999,0.001,0.002,0.002,0.004,-9.999,-9.999,0.001,0.005,-9.999
22/11/08,6,0.003,-9.999,0.001,0.002,-9.999,0.001,-9.999,0.002,0.002,0.008,0.004,0.005,0.000,0.003,-9.999,-9.999,-9.999,0.006,0.000,-9.999,0.001,0.002,0.003,0.005,-9.999,-9.999,0.001,0.005,-9.999
22/11/08,7,0.004,-9.999,0.001,0.003,-9.999,0.001,-9.999,0.002,0.003,0.009,0.006,0.004,0.000,0.003,-9.999,-9.999,-9.999,0.005,0.000,-9.999,0.001,0.003,0.003,0.003,-9.999,-9.999,0.001,0.005,-9.999
22/11/08,8,-9.999,-9.999,0.003,0.004,-9.999,0.003,-9.999,0.002,0.003,0.007,0.006,0.004,0.002,0.003,-9.999,-9.999,-9.999,0.008,0.000,-9.999,0.002,0.003,0.004,0.003,-9.999,-9.999,0.001,0.003,-9.999
22/11/08,9,0.011,-9.999,0.007,0.007,-9.999,0.006,-9.999,0.003,0.007,0.011,0.007,0.008,0.003,0.004,-9.999,-9.999,-9.999,0.012,0.000,-9.999,0.003,0.009,0.007,0.006,-9.999,-9.999,-9.999,0.006,-9.999
22/11/08,10,0.013,-9.999,0.004,0.005,-9.999,0.007,-9.999,0.015,0.005,0.010,0.011,0.011,0.002,0.005,-9.999,-9.999,-9.999,0.011,0.003,-9.999,0.003,0.012,0.006,0.007,-9.999,-9.999,-9.999,0.008,-9.999
22/11/08,11,0.009,-9.999,0.004,0.005,-9.999,0.008,-9.999,0.022,0.004,0.011,0.014,0.010,0.002,0.005,-9.999,-9.999,-9.999,0.007,0.004,-9.999,0.003,0.010,0.005,0.006,-9.999,-9.999,-9.999,0.007,-9.999
22/11/08,12,0.006,-9.999,0.003,0.006,-9.999,0.004,-9.999,0.012,0.003,0.009,0.008,0.006,0.003,0.004,-9.999,-9.999,-9.999,0.003,0.005,-9.999,0.003,0.006,0.006,0.006,-9.999,-9.999,0.001,0.006,-9.999
22/11/08,13,0.003,-9.999,0.002,0.004,-9.999,0.003,-9.999,0.006,0.001,0.006,0.005,0.004,0.003,0.003,-9.999,-9.999,-9.999,0.002,0.004,-9.999,0.002,0.004,0.005,0.005,-9.999,-9.999,-9.999,0.004,-9.999
22/11/08,14,0.002,-9.999,0.001,0.003,-9.999,0.003,-9.999,0.004,0.000,0.004,0.004,0.003,0.003,0.003,-9.999,-9.999,-9.999,0.001,0.003,-9.999,0.002,0.003,0.005,0.003,-9.999,-9.999,0.001,0.002,-9.999
22/11/08,15,0.001,-9.999,0.000,0.003,-9.999,0.003,-9.999,0.003,0.000,0.004,0.003,0.004,0.002,0.002,-9.999,-9.999,-9.999,0.001,0.002,-9.999,0.002,0.003,0.004,0.003,-9.999,-9.999,0.001,0.003,-9.999
22/11/08,16,0.001,-9.999,0.000,0.002,-9.999,0.002,-9.999,0.003,0.000,0.004,0.003,0.004,0.002,0.002,-9.999,-9.999,-9.999,0.001,0.001,-9.999,0.001,0.003,0.004,-9.999,-9.999,-9.999,0.001,0.003,-9.999
22/11/08,17,0.000,-9.999,0.001,0.002,-9.999,0.002,-9.999,0.004,0.000,0.004,0.004,0.004,0.001,0.002,-9.999,-9.999,-9.999,0.000,0.001,-9.999,0.001,0.003,0.004,0.003,-9.999,-9.999,0.001,0.003,-9.999
22/11/08,18,0.000,-9.999,0.000,0.003,-9.999,0.002,-9.999,0.005,0.000,0.003,0.005,0.004,0.001,0.002,-9.999,-9.999,-9.999,0.001,0.002,-9.999,0.001,0.003,0.004,0.003,-9.999,-9.999,0.002,0.002,-9.999
22/11/08,19,0.001,-9.999,0.001,0.013,-9.999,0.003,-9.999,-9.999,0.000,-9.999,0.005,0.004,0.006,0.002,-9.999,-9.999,-9.999,0.001,-9.999,-9.999,0.001,0.005,0.009,0.003,-9.999,-9.999,0.002,0.003,-9.999
22/11/08,20,0.002,-9.999,0.001,0.013,-9.999,0.003,-9.999,-9.999,0.000,0.004,0.005,0.005,0.018,0.002,-9.999,-9.999,-9.999,0.001,0.001,-9.999,0.001,0.005,0.017,0.004,-9.999,-9.999,0.002,0.003,-9.999
22/11/08,21,0.001,-9.999,0.002,0.014,-9.999,0.003,-9.999,0.003,0.000,0.008,0.004,0.004,0.010,0.002,-9.999,-9.999,-9.999,0.001,0.001,-9.999,0.003,0.005,0.011,0.004,-9.999,-9.999,0.002,0.003,-9.999
22/11/08,22,0.001,-9.999,0.013,0.021,-9.999,0.003,-9.999,0.003,0.001,0.007,0.004,0.003,0.015,0.001,-9.999,-9.999,-9.999,0.001,0.000,-9.999,0.001,0.004,0.017,0.003,-9.999,-9.999,0.002,0.002,-9.999
22/11/08,23,0.001,-9.999,0.039,0.052,-9.999,0.003,-9.999,0.003,0.032,0.029,0.004,0.003,0.023,0.004,-9.999,-9.999,-9.999,0.001,0.001,-9.999,0.003,0.003,0.028,0.004,-9.999,-9.999,0.002,0.006,-9.999
22/11/08,24,0.010,-9.999,0.038,0.030,-9.999,0.004,-9.999,0.003,0.048,0.051,0.003,0.018,0.017,0.003,-9.999,-9.999,-9.999,0.012,0.000,-9.999,0.007,0.005,0.025,0.003,-9.999,-9.999,0.001,0.026,-9.999
23/11/08,1,0.027,-9.999,0.019,0.014,-9.999,0.004,-9.999,0.002,0.026,0.032,0.004,0.040,0.005,0.005,-9.999,-9.999,-9.999,0.040,0.000,-9.999,0.006,0.009,0.020,0.003,-9.999,-9.999,0.001,0.045,-9.999
23/11/08,2,0.048,-9.999,0.009,0.008,-9.999,0.004,-9.999,0.002,0.008,0.014,0.004,0.034,0.004,0.004,-9.999,-9.999,-9.999,0.066,0.000,-9.999,0.004,0.010,0.010,0.017,-9.999,-9.999,0.002,0.029,-9.999
23/11/08,3,0.048,-9.999,0.005,0.005,-9.999,0.004,-9.999,0.003,0.003,0.010,0.005,0.017,0.003,0.006,-9.999,-9.999,-9.999,0.068,0.000,-9.999,0.003,0.009,0.007,0.011,-9.999,-9.999,0.001,0.012,-9.999
23/11/08,4,0.045,-9.999,0.003,0.004,-9.999,0.010,-9.999,0.004,0.002,0.008,0.010,0.015,0.004,0.021,-9.999,-9.999,-9.999,0.062,0.000,-9.999,0.005,0.010,0.007,0.028,-9.999,-9.999,0.001,0.012,-9.999
23/11/08,5,0.030,-9.999,0.003,0.004,-9.999,0.018,-9.999,0.006,0.001,0.006,0.013,0.027,0.006,0.038,-9.999,-9.999,-9.999,0.041,0.000,-9.999,0.018,0.011,0.008,0.040,-9.999,-9.999,0.000,0.027,-9.999
23/11/08,6,0.019,-9.999,0.003,0.005,-9.999,0.018,-9.999,0.006,0.002,0.007,0.009,0.021,0.006,0.029,-9.999,-9.999,-9.999,0.032,0.000,-9.999,0.009,0.013,0.008,0.027,-9.999,-9.999,0.000,0.024,-9.999
23/11/08,7,0.020,-9.999,0.005,0.007,-9.999,0.012,-9.999,0.006,0.004,0.009,0.008,0.015,0.006,0.020,-9.999,-9.999,-9.999,0.025,0.000,-9.999,0.005,0.013,0.009,0.022,-9.999,-9.999,0.000,0.017,-9.999
23/11/08,8,0.016,-9.999,0.005,0.009,-9.999,0.011,-9.999,0.006,0.005,0.010,0.009,0.014,0.004,0.012,-9.999,-9.999,-9.999,0.021,0.000,-9.999,0.007,0.013,0.009,0.017,-9.999,-9.999,0.000,0.015,-9.999
23/11/08,9,0.012,-9.999,0.005,0.012,-9.999,0.011,-9.999,0.010,0.004,0.009,0.011,0.012,0.004,0.009,-9.999,-9.999,-9.999,0.016,0.000,-9.999,0.007,0.016,0.009,0.013,-9.999,-9.999,0.001,0.011,-9.999
23/11/08,10,0.012,-9.999,0.006,0.013,-9.999,0.009,-9.999,0.015,0.003,0.009,0.014,0.009,0.006,0.008,-9.999,-9.999,-9.999,0.012,0.001,-9.999,0.005,0.016,0.009,0.011,-9.999,-9.999,0.002,0.009,-9.999
23/11/08,11,0.011,-9.999,0.006,0.011,-9.999,0.008,-9.999,0.025,0.004,0.011,0.017,0.008,0.005,0.007,-9.999,-9.999,-9.999,0.010,0.009,-9.999,0.006,0.012,0.010,0.008,-9.999,-9.999,0.003,0.006,-9.999
23/11/08,12,0.009,-9.999,0.006,0.009,-9.999,0.007,-9.999,0.018,0.004,0.012,0.013,0.008,0.006,0.006,-9.999,-9.999,-9.999,0.009,0.013,-9.999,0.005,0.009,0.009,0.006,-9.999,-9.999,0.004,0.006,-9.999
23/11/08,13,0.007,-9.999,0.005,0.007,-9.999,0.007,-9.999,0.013,0.003,0.011,0.011,0.007,0.006,0.005,-9.999,-9.999,-9.999,0.007,0.012,-9.999,0.005,0.008,0.008,0.006,-9.999,-9.999,-9.999,0.006,-9.999
23/11/08,14,0.007,-9.999,0.004,0.008,-9.999,0.006,-9.999,0.010,0.004,0.011,0.010,0.008,0.005,0.005,-9.999,-9.999,-9.999,0.005,0.009,-9.999,0.005,0.007,0.008,0.006,-9.999,-9.999,-9.999,0.007,-9.999
23/11/08,15,0.006,-9.999,0.004,0.009,-9.999,0.006,-9.999,0.007,0.005,0.008,0.008,0.008,0.005,0.006,-9.999,-9.999,-9.999,0.005,0.007,-9.999,0.004,0.007,0.008,0.007,-9.999,-9.999,-9.999,0.007,-9.999
23/11/08,16,0.005,-9.999,0.004,0.008,-9.999,0.006,-9.999,0.006,0.003,0.009,0.007,0.008,0.005,0.006,-9.999,-9.999,-9.999,0.004,0.006,-9.999,0.005,0.007,0.009,0.008,-9.999,-9.999,-9.999,0.006,-9.999
23/11/08,17,0.005,-9.999,0.004,0.007,-9.999,0.005,-9.999,0.006,0.003,0.007,0.006,0.008,0.006,0.006,-9.999,-9.999,-9.999,0.004,0.005,-9.999,0.005,0.006,0.009,0.007,-9.999,-9.999,-9.999,0.007,-9.999
23/11/08,18,0.004,-9.999,0.003,0.006,-9.999,0.005,-9.999,0.006,0.002,0.007,0.007,0.007,0.006,0.005,-9.999,-9.999,-9.999,0.006,0.004,-9.999,0.004,0.006,0.008,0.007,-9.999,-9.999,-9.999,0.008,-9.999
23/11/08,19,0.012,-9.999,0.003,0.007,-9.999,0.011,-9.999,0.008,0.002,0.027,0.009,0.007,0.004,0.005,-9.999,-9.999,-9.999,0.045,0.011,-9.999,0.003,0.007,0.007,0.007,-9.999,-9.999,-9.999,0.008,-9.999
23/11/08,20,0.050,-9.999,0.025,0.019,-9.999,0.041,-9.999,0.022,0.042,0.062,0.023,0.024,0.003,0.005,-9.999,-9.999,-9.999,0.044,0.008,-9.999,0.004,0.027,0.007,0.007,-9.999,-9.999,-9.999,0.014,-9.999
23/11/08,21,0.014,-9.999,0.041,0.043,-9.999,0.012,-9.999,0.013,0.036,0.045,0.022,0.044,0.003,0.004,-9.999,-9.999,-9.999,0.008,0.005,-9.999,0.002,0.042,0.013,0.007,-9.999,-9.999,-9.999,0.047,-9.999
23/11/08,22,0.006,-9.999,0.033,0.040,-9.999,0.013,-9.999,0.007,0.025,0.026,0.009,0.026,0.003,0.005,-9.999,-9.999,-9.999,0.004,0.003,-9.999,0.002,0.027,0.030,0.010,-9.999,-9.999,-9.999,0.032,-9.999
23/11/08,23,0.004,-9.999,0.033,0.049,-9.999,0.006,-9.999,0.005,0.023,0.033,0.006,0.018,0.010,0.005,-9.999,-9.999,-9.999,0.004,0.002,-9.999,0.004,0.016,0.028,0.018,-9.999,-9.999,-9.999,0.019,-9.999
23/11/08,24,0.037,-9.999,0.070,0.048,-9.999,0.007,-9.999,0.004,0.067,0.099,0.005,0.032,0.008,0.009,-9.999,-9.999,-9.999,0.058,0.001,-9.999,0.007,0.017,0.024,0.016,-9.999,-9.999,-9.999,0.019,-9.999
24/11/08,1,0.114,-9.999,0.024,0.019,-9.999,0.015,-9.999,0.003,0.027,0.029,0.005,0.064,0.007,0.008,-9.999,-9.999,-9.999,0.106,0.000,-9.999,0.010,0.028,0.012,0.027,-9.999,-9.999,0.002,0.046,-9.999
24/11/08,2,0.142,-9.999,0.013,0.011,-9.999,0.013,-9.999,0.003,0.018,0.070,0.005,0.052,0.006,0.007,-9.999,-9.999,-9.999,0.086,0.000,-9.999,0.004,0.026,0.008,0.018,-9.999,-9.999,0.002,0.049,-9.999
24/11/08,3,0.081,-9.999,0.011,0.007,-9.999,0.008,-9.999,0.003,0.018,-9.999,0.005,0.025,0.004,0.007,-9.999,-9.999,-9.999,0.028,0.000,-9.999,0.005,0.030,0.006,0.014,-9.999,-9.999,0.002,0.020,-9.999
24/11/08,4,0.037,-9.999,0.011,0.006,-9.999,0.009,-9.999,0.003,0.015,-9.999,0.004,0.014,0.004,0.004,-9.999,-9.999,-9.999,0.034,0.000,-9.999,0.004,0.026,0.005,0.011,-9.999,-9.999,0.001,0.017,-9.999
24/11/08,5,0.025,-9.999,0.006,0.004,-9.999,0.007,-9.999,0.003,0.007,0.014,0.004,0.007,0.002,0.003,-9.999,-9.999,-9.999,0.044,0.000,-9.999,0.002,0.015,0.005,0.007,-9.999,-9.999,0.001,0.011,-9.999
24/11/08,6,0.025,-9.999,0.005,0.004,-9.999,0.009,-9.999,0.004,0.006,0.018,0.005,0.010,0.002,0.003,-9.999,-9.999,-9.999,0.038,0.000,-9.999,0.003,0.013,0.005,0.006,-9.999,-9.999,0.001,0.008,-9.999
24/11/08,7,0.032,-9.999,0.004,0.005,-9.999,0.010,-9.999,0.004,0.011,0.017,0.007,0.016,0.002,0.008,-9.999,-9.999,-9.999,0.032,0.000,-9.999,0.003,0.016,0.005,0.008,-9.999,-9.999,0.001,0.012,-9.999
24/11/08,8,0.029,-9.999,0.004,0.007,-9.999,0.013,-9.999,0.005,0.010,0.019,0.012,0.014,0.004,0.011,-9.999,-9.999,-9.999,0.026,0.001,-9.999,0.004,0.020,0.007,0.013,-9.999,-9.999,0.001,0.010,-9.999
24/11/08,9,0.030,-9.999,0.007,0.017,-9.999,0.016,-9.999,0.009,0.010,0.019,0.018,0.015,0.007,0.009,-9.999,-9.999,-9.999,0.020,0.001,-9.999,0.003,0.027,0.009,0.017,-9.999,-9.999,0.001,0.011,-9.999
24/11/08,10,0.030,-9.999,0.012,0.018,-9.999,0.019,-9.999,0.026,0.013,0.022,0.027,0.020,0.008,0.014,-9.999,-9.999,-9.999,0.022,0.007,-9.999,0.004,0.036,0.012,0.020,-9.999,-9.999,0.002,0.018,-9.999
24/11/08,11,0.026,-9.999,0.014,0.018,-9.999,0.019,-9.999,0.054,0.014,0.021,0.035,0.022,0.009,0.015,-9.999,-9.999,-9.999,0.019,0.021,-9.999,0.006,0.027,0.012,0.019,-9.999,-9.999,0.004,0.020,-9.999
24/11/08,12,0.015,-9.999,0.009,0.012,-9.999,0.016,-9.999,0.031,0.009,0.019,0.028,0.016,0.007,0.012,-9.999,-9.999,-9.999,0.013,-9.999,-9.999,0.006,0.018,0.011,0.011,-9.999,-9.999,-9.999,-9.999,-9.999
24/11/08,13,0.008,-9.999,0.005,0.007,-9.999,0.012,-9.999,0.012,0.007,0.013,0.019,-9.999,0.006,0.007,-9.999,-9.999,-9.999,0.006,-9.999,-9.999,0.005,0.008,0.008,0.009,-9.999,-9.999,-9.999,0.009,-9.999
24/11/08,14,0.006,-9.999,0.005,0.007,-9.999,0.007,-9.999,0.006,0.004,0.009,0.011,0.007,0.004,0.008,-9.999,-9.999,-9.999,0.005,-9.999,-9.999,0.004,0.006,0.008,0.010,-9.999,-9.999,-9.999,0.006,-9.999
24/11/08,15,0.026,-9.999,0.004,0.007,-9.999,0.016,-9.999,-9.999,0.006,0.019,0.009,0.008,0.005,0.008,-9.999,-9.999,-9.999,0.051,-9.999,-9.999,0.005,0.005,0.008,0.009,-9.999,-9.999,-9.999,0.006,-9.999
24/11/08,16,0.033,-9.999,0.023,0.033,-9.999,0.022,-9.999,-9.999,0.027,0.031,0.027,0.029,0.007,0.006,-9.999,-9.999,-9.999,0.018,-9.999,-9.999,0.004,0.031,0.014,0.008,-9.999,-9.999,0.013,0.019,-9.999
24/11/08,17,0.018,-9.999,0.022,0.031,-9.999,0.017,-9.999,0.023,0.015,0.018,0.024,0.021,0.029,0.020,-9.999,-9.999,-9.999,0.015,0.021,-9.999,0.016,0.017,0.030,0.022,-9.999,-9.999,0.015,-9.999,-9.999
24/11/08,18,0.016,-9.999,0.015,0.022,-9.999,0.016,-9.999,0.012,0.012,0.018,0.022,0.023,0.024,0.018,-9.999,-9.999,-9.999,0.013,0.018,-9.999,0.020,0.018,0.023,0.022,-9.999,-9.999,0.007,-9.999,-9.999
24/11/08,19,0.010,-9.999,0.013,0.018,-9.999,0.007,-9.999,0.008,0.012,0.017,0.010,0.017,0.019,0.014,-9.999,-9.999,-9.999,0.008,0.003,-9.999,0.012,0.015,0.018,0.016,-9.999,-9.999,0.004,-9.999,-9.999
24/11/08,20,0.004,-9.999,0.006,0.024,-9.999,0.005,-9.999,0.008,0.003,0.009,0.010,0.014,0.024,0.005,-9.999,-9.999,-9.999,0.003,0.001,-9.999,0.003,0.017,0.017,0.005,-9.999,-9.999,0.002,0.010,-9.999
24/11/08,21,0.003,-9.999,0.002,0.011,-9.999,0.004,-9.999,0.006,0.001,0.009,0.008,0.005,0.021,0.003,-9.999,-9.999,-9.999,0.002,0.000,-9.999,0.001,0.013,0.011,0.004,-9.999,-9.999,0.002,0.004,-9.999
24/11/08,22,0.003,-9.999,0.001,0.006,-9.999,0.003,-9.999,0.005,0.001,0.009,0.006,0.004,0.005,0.003,-9.999,-9.999,-9.999,0.002,0.000,-9.999,0.001,0.011,0.006,0.004,-9.999,-9.999,0.002,0.003,-9.999
24/11/08,23,0.003,-9.999,0.003,0.015,-9.999,0.002,-9.999,0.004,0.001,0.006,0.006,0.004,0.004,0.002,-9.999,-9.999,-9.999,0.002,0.000,-9.999,0.001,0.009,0.007,0.004,-9.999,-9.999,0.002,0.003,-9.999
24/11/08,24,0.003,-9.999,0.002,0.011,-9.999,0.002,-9.999,0.004,0.000,0.005,0.005,0.004,0.009,0.002,-9.999,-9.999,-9.999,0.002,0.000,-9.999,0.001,0.008,0.012,0.003,-9.999,-9.999,0.001,0.002,-9.999
25/11/08,1,0.002,-9.999,0.001,0.007,-9.999,0.001,-9.999,0.003,0.000,0.004,0.004,0.003,0.003,0.001,-9.999,-9.999,-9.999,0.002,0.000,-9.999,0.001,0.007,0.005,0.003,-9.999,-9.999,0.001,0.002,-9.999
25/11/08,2,0.000,-9.999,0.000,0.005,-9.999,0.001,-9.999,0.002,0.000,0.004,0.003,0.003,0.001,0.001,-9.999,-9.999,-9.999,0.002,0.000,-9.999,0.001,0.006,0.004,0.003,-9.999,-9.999,0.002,0.002,-9.999
25/11/08,3,0.000,-9.999,0.000,0.005,-9.999,0.001,-9.999,0.003,0.000,0.004,0.003,0.003,0.001,0.001,-9.999,-9.999,-9.999,0.002,0.000,-9.999,0.001,0.005,0.004,0.003,-9.999,-9.999,0.003,0.002,-9.999
25/11/08,4,0.000,-9.999,0.000,0.004,-9.999,0.001,-9.999,0.003,0.000,0.004,0.004,0.003,0.001,0.001,-9.999,-9.999,-9.999,0.002,0.000,-9.999,0.001,0.005,0.004,0.003,-9.999,-9.999,0.003,0.002,-9.999
25/11/08,5,0.000,-9.999,0.000,0.004,-9.999,0.000,-9.999,0.003,0.000,0.004,0.004,0.003,0.001,0.002,-9.999,-9.999,-9.999,0.002,0.000,-9.999,0.001,0.005,0.004,0.003,-9.999,-9.999,0.003,0.002,-9.999
25/11/08,6,0.000,-9.999,0.001,0.004,-9.999,0.001,-9.999,0.003,0.000,0.005,0.004,0.003,0.001,0.002,-9.999,-9.999,-9.999,0.003,0.000,-9.999,0.001,0.005,0.004,0.003,-9.999,-9.999,0.003,0.002,-9.999
25/11/08,7,0.001,-9.999,0.002,0.004,-9.999,0.001,-9.999,0.003,0.002,0.009,0.005,0.004,0.001,0.002,-9.999,-9.999,-9.999,0.004,0.000,-9.999,0.002,0.005,0.004,0.003,-9.999,-9.999,0.005,0.002,-9.999
25/11/08,8,0.002,-9.999,0.005,0.005,-9.999,0.002,-9.999,0.005,0.003,0.008,0.005,0.005,0.002,0.004,-9.999,-9.999,-9.999,0.004,0.000,-9.999,0.002,0.006,0.005,0.004,-9.999,-9.999,0.007,0.003,-9.999
25/11/08,9,0.003,-9.999,0.003,0.006,-9.999,0.002,-9.999,0.010,0.002,0.006,0.008,0.006,0.002,0.002,-9.999,-9.999,-9.999,0.003,0.003,-9.999,0.002,0.007,0.005,0.004,-9.999,-9.999,0.004,0.003,-9.999
25/11/08,10,0.003,-9.999,0.001,0.005,-9.999,0.002,-9.999,0.006,0.001,0.006,0.006,0.004,0.001,0.003,-9.999,-9.999,-9.999,0.002,0.002,-9.999,0.002,0.006,0.005,-9.999,-9.999,-9.999,0.003,0.003,-9.999
25/11/08,11,0.003,-9.999,0.000,0.004,-9.999,0.002,-9.999,0.008,0.000,0.005,0.007,0.003,0.001,0.002,-9.999,-9.999,-9.999,0.002,0.002,-9.999,0.001,0.005,0.004,-9.999,-9.999,-9.999,0.002,0.002,-9.999
25/11/08,12,0.002,-9.999,0.000,0.004,-9.999,0.002,-9.999,0.007,0.000,0.005,0.006,0.003,0.001,0.002,-9.999,-9.999,-9.999,0.001,0.003,-9.999,0.001,0.004,0.003,0.002,-9.999,-9.999,0.002,0.002,-9.999
25/11/08,13,0.002,-9.999,0.000,0.004,-9.999,0.002,-9.999,0.006,0.000,0.004,0.006,0.004,0.001,0.002,-9.999,-9.999,-9.999,0.001,0.002,-9.999,0.001,0.003,0.004,0.003,-9.999,-9.999,0.002,0.002,-9.999
25/11/08,14,0.002,-9.999,0.000,0.003,-9.999,0.003,-9.999,0.007,0.000,0.005,0.005,0.004,0.001,0.002,-9.999,-9.999,-9.999,0.001,0.002,-9.999,0.001,0.003,0.003,0.003,-9.999,-9.999,0.003,0.002,-9.999
25/11/08,15,-9.999,-9.999,0.000,0.003,-9.999,0.003,-9.999,0.005,0.000,0.005,0.004,0.004,0.001,0.002,-9.999,-9.999,-9.999,0.001,0.002,-9.999,0.001,0.003,0.003,0.003,-9.999,-9.999,0.004,0.002,-9.999
25/11/08,16,-9.999,-9.999,0.001,0.003,-9.999,0.002,-9.999,0.004,0.000,0.005,0.004,0.005,0.001,0.002,-9.999,-9.999,-9.999,0.001,0.001,-9.999,0.001,0.003,0.004,0.003,-9.999,-9.999,0.004,0.002,-9.999
25/11/08,17,0.000,-9.999,0.000,0.003,-9.999,0.002,-9.999,0.004,0.000,0.005,0.004,0.005,0.001,0.002,-9.999,-9.999,-9.999,0.001,0.000,-9.999,0.001,0.003,0.004,0.003,-9.999,-9.999,0.003,0.003,-9.999
25/11/08,18,0.000,-9.999,0.000,0.003,-9.999,0.002,-9.999,0.004,0.000,0.005,0.006,0.005,0.001,0.002,-9.999,-9.999,-9.999,0.001,0.000,-9.999,0.001,0.003,0.004,0.004,-9.999,-9.999,0.003,0.003,-9.999
